"Comment_count","Participant_count","URL","create_Date","last_post_Date","active_days"
15,11,"https://d.cosx.org/d/7337",2007-08-08,2008-12-16,496
3,3,"https://d.cosx.org/d/12325",2008-10-14,2008-12-16,63
5,5,"https://d.cosx.org/d/12953",2008-12-02,2008-12-16,14
1,1,"https://d.cosx.org/d/13395",2008-12-16,2008-12-16,0
4,4,"https://d.cosx.org/d/13151",2008-12-15,2008-12-16,1
2,2,"https://d.cosx.org/d/12414",2008-10-23,2008-12-16,54
1,1,"https://d.cosx.org/d/13390",2008-12-15,2008-12-15,0
3,2,"https://d.cosx.org/d/12955",2008-12-02,2008-12-15,13
2,2,"https://d.cosx.org/d/13146",2008-12-15,2008-12-15,0
3,2,"https://d.cosx.org/d/13124",2008-12-14,2008-12-15,1
5,2,"https://d.cosx.org/d/13118",2008-12-14,2008-12-15,1
2,1,"https://d.cosx.org/d/13140",2008-12-15,2008-12-15,0
1,1,"https://d.cosx.org/d/13155",2008-12-15,2008-12-15,0
1,1,"https://d.cosx.org/d/13154",2008-12-15,2008-12-15,0
2,2,"https://d.cosx.org/d/12898",2008-11-27,2008-12-15,18
2,2,"https://d.cosx.org/d/13047",2008-12-09,2008-12-15,6
1,1,"https://d.cosx.org/d/13147",2008-12-15,2008-12-15,0
5,3,"https://d.cosx.org/d/13093",2008-12-11,2008-12-15,4
6,3,"https://d.cosx.org/d/12847",2008-11-25,2008-12-15,20
2,2,"https://d.cosx.org/d/13129",2008-12-14,2008-12-15,1
7,7,"https://d.cosx.org/d/13032",2008-12-08,2008-12-15,7
2,2,"https://d.cosx.org/d/13098",2008-12-12,2008-12-15,3
2,2,"https://d.cosx.org/d/13120",2008-12-14,2008-12-15,1
1,1,"https://d.cosx.org/d/13128",2008-12-14,2008-12-14,0
1,1,"https://d.cosx.org/d/13127",2008-12-14,2008-12-14,0
3,3,"https://d.cosx.org/d/12954",2008-12-02,2008-12-14,12
2,2,"https://d.cosx.org/d/12197",2008-10-03,2008-12-14,72
4,3,"https://d.cosx.org/d/13103",2008-12-12,2008-12-14,2
2,2,"https://d.cosx.org/d/13102",2008-12-12,2008-12-14,2
6,5,"https://d.cosx.org/d/13112",2008-12-13,2008-12-14,1
10,3,"https://d.cosx.org/d/13006",2008-12-06,2008-12-14,8
4,1,"https://d.cosx.org/d/13116",2008-12-13,2008-12-14,1
1,1,"https://d.cosx.org/d/13123",2008-12-14,2008-12-14,0
3,3,"https://d.cosx.org/d/2096",2006-10-07,2008-12-14,799
4,4,"https://d.cosx.org/d/6537",2007-05-28,2008-12-14,566
4,3,"https://d.cosx.org/d/13115",2008-12-13,2008-12-14,1
3,3,"https://d.cosx.org/d/12807",2008-11-22,2008-12-14,22
2,2,"https://d.cosx.org/d/12880",2008-11-26,2008-12-14,18
2,2,"https://d.cosx.org/d/12915",2008-11-28,2008-12-14,16
3,3,"https://d.cosx.org/d/13078",2008-12-11,2008-12-14,3
1,1,"https://d.cosx.org/d/13119",2008-12-14,2008-12-14,0
8,3,"https://d.cosx.org/d/13008",2008-12-07,2008-12-14,7
1,1,"https://d.cosx.org/d/13117",2008-12-14,2008-12-14,0
14,14,"https://d.cosx.org/d/361",2006-06-14,2008-12-13,913
31,15,"https://d.cosx.org/d/577",2006-06-28,2008-12-13,899
8,8,"https://d.cosx.org/d/9736",2008-02-26,2008-12-13,291
2,2,"https://d.cosx.org/d/13107",2008-12-13,2008-12-13,0
2,2,"https://d.cosx.org/d/13104",2008-12-12,2008-12-13,1
70,31,"https://d.cosx.org/d/2485",2006-11-10,2008-12-13,764
32,31,"https://d.cosx.org/d/7651",2007-09-01,2008-12-13,469
6,2,"https://d.cosx.org/d/13072",2008-12-10,2008-12-13,3
1,1,"https://d.cosx.org/d/13111",2008-12-13,2008-12-13,0
14,7,"https://d.cosx.org/d/12872",2008-11-26,2008-12-13,17
1,1,"https://d.cosx.org/d/13109",2008-12-13,2008-12-13,0
4,2,"https://d.cosx.org/d/13074",2008-12-10,2008-12-13,3
1,1,"https://d.cosx.org/d/13108",2008-12-13,2008-12-13,0
5,5,"https://d.cosx.org/d/418740",2008-11-27,2008-12-13,16
1,1,"https://d.cosx.org/d/13106",2008-12-12,2008-12-12,0
1,1,"https://d.cosx.org/d/13105",2008-12-12,2008-12-12,0
9,5,"https://d.cosx.org/d/13023",2008-12-08,2008-12-12,4
2,2,"https://d.cosx.org/d/12300",2008-10-12,2008-12-12,61
2,2,"https://d.cosx.org/d/13059",2008-12-10,2008-12-12,2
20,13,"https://d.cosx.org/d/7642",2007-09-01,2008-12-12,468
4,3,"https://d.cosx.org/d/13090",2008-12-11,2008-12-12,1
81,72,"https://d.cosx.org/d/123",2006-05-30,2008-12-12,927
4,3,"https://d.cosx.org/d/12879",2008-11-26,2008-12-12,16
1,1,"https://d.cosx.org/d/13100",2008-12-12,2008-12-12,0
1,1,"https://d.cosx.org/d/13099",2008-12-12,2008-12-12,0
12,3,"https://d.cosx.org/d/12826",2008-11-24,2008-12-12,18
15,15,"https://d.cosx.org/d/9094",2007-12-19,2008-12-12,359
3,2,"https://d.cosx.org/d/13092",2008-12-11,2008-12-12,1
5,2,"https://d.cosx.org/d/12183",2008-10-01,2008-12-12,72
44,41,"https://d.cosx.org/d/1525",2006-09-01,2008-12-12,833
4,3,"https://d.cosx.org/d/13058",2008-12-10,2008-12-12,2
3,3,"https://d.cosx.org/d/11438",2008-07-07,2008-12-12,158
2,2,"https://d.cosx.org/d/13075",2008-12-11,2008-12-12,1
8,7,"https://d.cosx.org/d/3047",2006-12-18,2008-12-12,725
1,1,"https://d.cosx.org/d/13097",2008-12-12,2008-12-12,0
2,1,"https://d.cosx.org/d/13089",2008-12-11,2008-12-12,1
1,1,"https://d.cosx.org/d/13096",2008-12-12,2008-12-12,0
1,1,"https://d.cosx.org/d/13095",2008-12-12,2008-12-12,0
1,1,"https://d.cosx.org/d/13094",2008-12-11,2008-12-11,0
7,5,"https://d.cosx.org/d/12718",2008-11-15,2008-12-11,26
59,52,"https://d.cosx.org/d/7659",2007-09-01,2008-12-11,467
1,1,"https://d.cosx.org/d/13091",2008-12-11,2008-12-11,0
5,3,"https://d.cosx.org/d/13065",2008-12-10,2008-12-11,1
2,2,"https://d.cosx.org/d/13056",2008-12-10,2008-12-11,1
9,6,"https://d.cosx.org/d/13014",2008-12-07,2008-12-11,4
4,3,"https://d.cosx.org/d/12998",2008-12-05,2008-12-11,6
4,2,"https://d.cosx.org/d/13048",2008-12-09,2008-12-11,2
4,3,"https://d.cosx.org/d/13000",2008-12-05,2008-12-11,6
6,6,"https://d.cosx.org/d/12497",2008-10-29,2008-12-11,43
1,1,"https://d.cosx.org/d/13086",2008-12-11,2008-12-11,0
1,1,"https://d.cosx.org/d/13084",2008-12-11,2008-12-11,0
18,17,"https://d.cosx.org/d/7988",2007-09-21,2008-12-11,447
4,3,"https://d.cosx.org/d/13031",2008-12-08,2008-12-11,3
5,5,"https://d.cosx.org/d/11854",2008-08-26,2008-12-11,107
8,6,"https://d.cosx.org/d/10789",2008-05-07,2008-12-11,218
3,2,"https://d.cosx.org/d/12990",2008-12-04,2008-12-11,7
1,1,"https://d.cosx.org/d/13067",2008-12-10,2008-12-10,0
3,2,"https://d.cosx.org/d/13055",2008-12-10,2008-12-10,0
29,23,"https://d.cosx.org/d/5939",2007-04-17,2008-12-10,603
2,2,"https://d.cosx.org/d/10575",2008-04-21,2008-12-10,233
2,2,"https://d.cosx.org/d/10482",2008-04-15,2008-12-10,239
3,3,"https://d.cosx.org/d/9985",2008-03-14,2008-12-10,271
2,1,"https://d.cosx.org/d/13043",2008-12-09,2008-12-10,1
2,2,"https://d.cosx.org/d/9882",2008-03-08,2008-12-10,277
3,2,"https://d.cosx.org/d/9927",2008-03-11,2008-12-10,274
2,2,"https://d.cosx.org/d/12978",2008-12-03,2008-12-10,7
13,3,"https://d.cosx.org/d/12996",2008-12-05,2008-12-10,5
4,2,"https://d.cosx.org/d/12976",2008-12-03,2008-12-10,7
30,26,"https://d.cosx.org/d/2045",2006-10-04,2008-12-10,798
3,2,"https://d.cosx.org/d/13034",2008-12-09,2008-12-10,1
8,7,"https://d.cosx.org/d/12968",2008-12-03,2008-12-10,7
2,2,"https://d.cosx.org/d/11631",2008-07-24,2008-12-10,139
1,1,"https://d.cosx.org/d/13057",2008-12-10,2008-12-10,0
9,8,"https://d.cosx.org/d/10447",2008-04-13,2008-12-10,241
3,3,"https://d.cosx.org/d/7131",2007-07-20,2008-12-10,509
5,5,"https://d.cosx.org/d/12522",2008-11-01,2008-12-10,39
2,2,"https://d.cosx.org/d/13049",2008-12-09,2008-12-10,1
9,3,"https://d.cosx.org/d/12964",2008-12-03,2008-12-10,7
3,2,"https://d.cosx.org/d/13033",2008-12-08,2008-12-10,2
1,1,"https://d.cosx.org/d/13051",2008-12-09,2008-12-09,0
1,1,"https://d.cosx.org/d/13050",2008-12-09,2008-12-09,0
1,1,"https://d.cosx.org/d/13045",2008-12-09,2008-12-09,0
1,1,"https://d.cosx.org/d/13044",2008-12-09,2008-12-09,0
2,2,"https://d.cosx.org/d/13019",2008-12-07,2008-12-09,2
5,4,"https://d.cosx.org/d/12906",2008-11-28,2008-12-09,11
3,2,"https://d.cosx.org/d/13038",2008-12-09,2008-12-09,0
2,2,"https://d.cosx.org/d/8425",2007-10-30,2008-12-09,406
12,12,"https://d.cosx.org/d/2310",2006-10-28,2008-12-09,773
3,3,"https://d.cosx.org/d/11446",2008-07-07,2008-12-09,155
1,1,"https://d.cosx.org/d/13041",2008-12-09,2008-12-09,0
1,1,"https://d.cosx.org/d/13039",2008-12-09,2008-12-09,0
6,4,"https://d.cosx.org/d/13007",2008-12-06,2008-12-09,3
1,1,"https://d.cosx.org/d/13035",2008-12-09,2008-12-09,0
1,1,"https://d.cosx.org/d/13030",2008-12-08,2008-12-08,0
4,3,"https://d.cosx.org/d/12944",2008-12-01,2008-12-08,7
1,1,"https://d.cosx.org/d/13028",2008-12-08,2008-12-08,0
1,1,"https://d.cosx.org/d/13025",2008-12-08,2008-12-08,0
1,1,"https://d.cosx.org/d/13024",2008-12-08,2008-12-08,0
1,1,"https://d.cosx.org/d/13021",2008-12-08,2008-12-08,0
1,1,"https://d.cosx.org/d/13020",2008-12-07,2008-12-07,0
7,5,"https://d.cosx.org/d/418746",2008-11-30,2008-12-07,7
2,2,"https://d.cosx.org/d/13009",2008-12-07,2008-12-07,0
6,3,"https://d.cosx.org/d/12912",2008-11-28,2008-12-07,9
1,1,"https://d.cosx.org/d/13016",2008-12-07,2008-12-07,0
3,3,"https://d.cosx.org/d/12962",2008-12-03,2008-12-07,4
15,3,"https://d.cosx.org/d/12942",2008-12-01,2008-12-07,6
18,18,"https://d.cosx.org/d/2073",2006-10-05,2008-12-07,794
7,5,"https://d.cosx.org/d/12983",2008-12-04,2008-12-07,3
6,6,"https://d.cosx.org/d/10302",2008-04-03,2008-12-07,248
8,7,"https://d.cosx.org/d/11064",2008-05-29,2008-12-07,192
5,3,"https://d.cosx.org/d/12776",2008-11-19,2008-12-07,18
28,25,"https://d.cosx.org/d/10811",2008-05-08,2008-12-07,213
1,1,"https://d.cosx.org/d/13012",2008-12-07,2008-12-07,0
2,2,"https://d.cosx.org/d/12991",2008-12-04,2008-12-07,3
1,1,"https://d.cosx.org/d/13005",2008-12-06,2008-12-06,0
5,5,"https://d.cosx.org/d/11510",2008-07-11,2008-12-06,148
4,4,"https://d.cosx.org/d/11056",2008-05-29,2008-12-06,191
18,16,"https://d.cosx.org/d/10320",2008-04-05,2008-12-06,245
12,11,"https://d.cosx.org/d/8645",2007-11-18,2008-12-06,384
5,5,"https://d.cosx.org/d/80",2006-05-28,2008-12-06,923
7,7,"https://d.cosx.org/d/12358",2008-10-17,2008-12-06,50
5,5,"https://d.cosx.org/d/7808",2007-09-10,2008-12-06,453
11,9,"https://d.cosx.org/d/7820",2007-09-11,2008-12-06,452
47,42,"https://d.cosx.org/d/10543",2008-04-19,2008-12-06,231
2,2,"https://d.cosx.org/d/13001",2008-12-05,2008-12-06,1
1,1,"https://d.cosx.org/d/13002",2008-12-06,2008-12-06,0
32,31,"https://d.cosx.org/d/7412",2007-08-15,2008-12-06,479
3,3,"https://d.cosx.org/d/12157",2008-09-29,2008-12-06,68
5,5,"https://d.cosx.org/d/7783",2007-09-09,2008-12-06,454
3,2,"https://d.cosx.org/d/12993",2008-12-05,2008-12-06,1
5,4,"https://d.cosx.org/d/418750",2008-12-03,2008-12-05,2
4,4,"https://d.cosx.org/d/12899",2008-11-28,2008-12-05,7
6,4,"https://d.cosx.org/d/12506",2008-10-31,2008-12-05,35
5,4,"https://d.cosx.org/d/12952",2008-12-02,2008-12-05,3
2,2,"https://d.cosx.org/d/12994",2008-12-05,2008-12-05,0
10,9,"https://d.cosx.org/d/3019",2006-12-16,2008-12-05,720
6,5,"https://d.cosx.org/d/5297",2007-03-03,2008-12-05,643
4,2,"https://d.cosx.org/d/12528",2008-11-01,2008-12-05,34
6,5,"https://d.cosx.org/d/6655",2007-06-04,2008-12-05,550
6,3,"https://d.cosx.org/d/7016",2007-07-10,2008-12-05,514
2,2,"https://d.cosx.org/d/10666",2008-04-27,2008-12-05,222
2,2,"https://d.cosx.org/d/10783",2008-05-06,2008-12-05,213
3,3,"https://d.cosx.org/d/12941",2008-12-01,2008-12-05,4
1,1,"https://d.cosx.org/d/12995",2008-12-05,2008-12-05,0
6,4,"https://d.cosx.org/d/12981",2008-12-04,2008-12-05,1
10,8,"https://d.cosx.org/d/8809",2007-11-29,2008-12-05,372
3,2,"https://d.cosx.org/d/12869",2008-11-26,2008-12-05,9
4,3,"https://d.cosx.org/d/12989",2008-12-04,2008-12-05,1
2,2,"https://d.cosx.org/d/12982",2008-12-04,2008-12-04,0
6,6,"https://d.cosx.org/d/12765",2008-11-18,2008-12-04,16
5,4,"https://d.cosx.org/d/12957",2008-12-02,2008-12-04,2
7,7,"https://d.cosx.org/d/11913",2008-09-01,2008-12-04,94
6,6,"https://d.cosx.org/d/12359",2008-10-17,2008-12-04,48
6,2,"https://d.cosx.org/d/12979",2008-12-03,2008-12-04,1
1,1,"https://d.cosx.org/d/12988",2008-12-04,2008-12-04,0
1,1,"https://d.cosx.org/d/12986",2008-12-04,2008-12-04,0
6,5,"https://d.cosx.org/d/6435",2007-05-21,2008-12-04,563
2,2,"https://d.cosx.org/d/12762",2008-11-18,2008-12-04,16
2,2,"https://d.cosx.org/d/12974",2008-12-03,2008-12-04,1
1,1,"https://d.cosx.org/d/12980",2008-12-04,2008-12-04,0
2,2,"https://d.cosx.org/d/12960",2008-12-02,2008-12-03,1
15,13,"https://d.cosx.org/d/688",2006-07-16,2008-12-03,871
6,5,"https://d.cosx.org/d/12362",2008-10-17,2008-12-03,47
4,3,"https://d.cosx.org/d/12947",2008-12-01,2008-12-03,2
2,2,"https://d.cosx.org/d/12967",2008-12-03,2008-12-03,0
5,4,"https://d.cosx.org/d/2115",2006-10-09,2008-12-03,786
6,3,"https://d.cosx.org/d/12965",2008-12-03,2008-12-03,0
4,3,"https://d.cosx.org/d/12961",2008-12-03,2008-12-03,0
18,6,"https://d.cosx.org/d/12773",2008-11-19,2008-12-03,14
4,4,"https://d.cosx.org/d/10874",2008-05-13,2008-12-03,204
6,4,"https://d.cosx.org/d/12945",2008-12-01,2008-12-03,2
1,1,"https://d.cosx.org/d/12972",2008-12-03,2008-12-03,0
1,1,"https://d.cosx.org/d/12971",2008-12-03,2008-12-03,0
1,1,"https://d.cosx.org/d/12969",2008-12-03,2008-12-03,0
2,2,"https://d.cosx.org/d/12857",2008-11-25,2008-12-03,8
10,3,"https://d.cosx.org/d/12886",2008-11-27,2008-12-03,6
5,4,"https://d.cosx.org/d/12933",2008-12-01,2008-12-02,1
21,9,"https://d.cosx.org/d/12334",2008-10-15,2008-12-02,48
22,5,"https://d.cosx.org/d/12495",2008-10-29,2008-12-02,34
29,26,"https://d.cosx.org/d/5848",2007-04-12,2008-12-02,600
2,2,"https://d.cosx.org/d/12433",2008-10-25,2008-12-02,38
5,5,"https://d.cosx.org/d/11550",2008-07-16,2008-12-02,139
5,3,"https://d.cosx.org/d/12865",2008-11-26,2008-12-02,6
3,2,"https://d.cosx.org/d/12934",2008-12-01,2008-12-02,1
6,4,"https://d.cosx.org/d/12928",2008-11-30,2008-12-02,2
2,1,"https://d.cosx.org/d/12946",2008-12-01,2008-12-02,1
20,15,"https://d.cosx.org/d/2586",2006-11-19,2008-12-01,743
2,2,"https://d.cosx.org/d/12932",2008-12-01,2008-12-01,0
4,2,"https://d.cosx.org/d/12925",2008-11-30,2008-12-01,1
2,2,"https://d.cosx.org/d/12939",2008-12-01,2008-12-01,0
3,2,"https://d.cosx.org/d/12931",2008-12-01,2008-12-01,0
10,10,"https://d.cosx.org/d/8284",2007-10-18,2008-12-01,410
5,5,"https://d.cosx.org/d/9134",2007-12-21,2008-12-01,346
8,8,"https://d.cosx.org/d/7639",2007-09-01,2008-12-01,457
4,4,"https://d.cosx.org/d/6728",2007-06-12,2008-12-01,538
3,3,"https://d.cosx.org/d/12859",2008-11-25,2008-12-01,6
1,1,"https://d.cosx.org/d/12940",2008-12-01,2008-12-01,0
1,1,"https://d.cosx.org/d/12937",2008-12-01,2008-12-01,0
1,1,"https://d.cosx.org/d/12936",2008-12-01,2008-12-01,0
1,1,"https://d.cosx.org/d/12927",2008-11-30,2008-11-30,0
1,1,"https://d.cosx.org/d/12926",2008-11-30,2008-11-30,0
3,3,"https://d.cosx.org/d/12874",2008-11-26,2008-11-30,4
16,9,"https://d.cosx.org/d/12745",2008-11-17,2008-11-30,13
8,5,"https://d.cosx.org/d/10905",2008-05-15,2008-11-30,199
5,5,"https://d.cosx.org/d/10175",2008-03-26,2008-11-30,249
3,2,"https://d.cosx.org/d/12920",2008-11-29,2008-11-30,1
1,1,"https://d.cosx.org/d/12922",2008-11-30,2008-11-30,0
1,1,"https://d.cosx.org/d/12921",2008-11-30,2008-11-30,0
1,1,"https://d.cosx.org/d/12918",2008-11-29,2008-11-29,0
5,4,"https://d.cosx.org/d/12911",2008-11-28,2008-11-29,1
5,5,"https://d.cosx.org/d/12763",2008-11-18,2008-11-29,11
4,3,"https://d.cosx.org/d/12916",2008-11-29,2008-11-29,0
4,4,"https://d.cosx.org/d/2208",2006-10-17,2008-11-29,774
2,2,"https://d.cosx.org/d/12917",2008-11-29,2008-11-29,0
3,2,"https://d.cosx.org/d/12829",2008-11-24,2008-11-29,5
5,3,"https://d.cosx.org/d/12877",2008-11-26,2008-11-29,3
7,5,"https://d.cosx.org/d/12490",2008-10-29,2008-11-29,31
12,8,"https://d.cosx.org/d/2261",2006-10-23,2008-11-28,767
9,4,"https://d.cosx.org/d/12502",2008-10-30,2008-11-28,29
3,1,"https://d.cosx.org/d/12907",2008-11-28,2008-11-28,0
3,2,"https://d.cosx.org/d/12901",2008-11-28,2008-11-28,0
3,2,"https://d.cosx.org/d/12891",2008-11-27,2008-11-28,1
3,1,"https://d.cosx.org/d/12902",2008-11-28,2008-11-28,0
5,2,"https://d.cosx.org/d/12889",2008-11-27,2008-11-28,1
1,1,"https://d.cosx.org/d/12910",2008-11-28,2008-11-28,0
1,1,"https://d.cosx.org/d/12909",2008-11-28,2008-11-28,0
1,1,"https://d.cosx.org/d/12908",2008-11-28,2008-11-28,0
4,2,"https://d.cosx.org/d/12467",2008-10-27,2008-11-28,32
3,2,"https://d.cosx.org/d/12779",2008-11-20,2008-11-28,8
4,4,"https://d.cosx.org/d/12866",2008-11-26,2008-11-28,2
2,2,"https://d.cosx.org/d/12890",2008-11-27,2008-11-27,0
1,1,"https://d.cosx.org/d/418741",2008-11-27,2008-11-27,0
2,2,"https://d.cosx.org/d/12888",2008-11-27,2008-11-27,0
11,2,"https://d.cosx.org/d/12853",2008-11-25,2008-11-27,2
2,2,"https://d.cosx.org/d/12887",2008-11-27,2008-11-27,0
1,1,"https://d.cosx.org/d/12894",2008-11-27,2008-11-27,0
5,4,"https://d.cosx.org/d/12878",2008-11-26,2008-11-27,1
4,2,"https://d.cosx.org/d/12804",2008-11-22,2008-11-27,5
2,2,"https://d.cosx.org/d/12770",2008-11-19,2008-11-27,8
4,3,"https://d.cosx.org/d/12876",2008-11-26,2008-11-27,1
4,3,"https://d.cosx.org/d/12875",2008-11-26,2008-11-27,1
3,3,"https://d.cosx.org/d/12873",2008-11-26,2008-11-27,1
1,1,"https://d.cosx.org/d/12885",2008-11-27,2008-11-27,0
1,1,"https://d.cosx.org/d/418738",2008-11-26,2008-11-26,0
1,1,"https://d.cosx.org/d/418737",2008-11-26,2008-11-26,0
5,2,"https://d.cosx.org/d/12860",2008-11-25,2008-11-26,1
1,1,"https://d.cosx.org/d/12882",2008-11-26,2008-11-26,0
5,3,"https://d.cosx.org/d/12867",2008-11-26,2008-11-26,0
3,2,"https://d.cosx.org/d/12854",2008-11-25,2008-11-26,1
3,2,"https://d.cosx.org/d/12850",2008-11-25,2008-11-26,1
5,2,"https://d.cosx.org/d/12834",2008-11-24,2008-11-26,2
6,6,"https://d.cosx.org/d/12040",2008-09-17,2008-11-26,70
6,4,"https://d.cosx.org/d/10047",2008-03-18,2008-11-26,253
5,3,"https://d.cosx.org/d/12817",2008-11-23,2008-11-26,3
9,3,"https://d.cosx.org/d/12828",2008-11-24,2008-11-26,2
4,4,"https://d.cosx.org/d/12812",2008-11-22,2008-11-26,4
3,2,"https://d.cosx.org/d/12863",2008-11-25,2008-11-26,1
2,2,"https://d.cosx.org/d/12858",2008-11-25,2008-11-26,1
7,5,"https://d.cosx.org/d/12848",2008-11-25,2008-11-26,1
1,1,"https://d.cosx.org/d/12862",2008-11-25,2008-11-25,0
2,2,"https://d.cosx.org/d/12838",2008-11-24,2008-11-25,1
3,3,"https://d.cosx.org/d/12839",2008-11-24,2008-11-25,1
3,3,"https://d.cosx.org/d/11521",2008-07-13,2008-11-25,135
2,2,"https://d.cosx.org/d/12844",2008-11-24,2008-11-25,1
3,3,"https://d.cosx.org/d/12658",2008-11-09,2008-11-25,16
10,4,"https://d.cosx.org/d/12789",2008-11-20,2008-11-25,5
6,2,"https://d.cosx.org/d/12801",2008-11-22,2008-11-25,3
1,1,"https://d.cosx.org/d/12846",2008-11-25,2008-11-25,0
1,1,"https://d.cosx.org/d/12845",2008-11-25,2008-11-25,0
1,1,"https://d.cosx.org/d/12842",2008-11-24,2008-11-24,0
14,3,"https://d.cosx.org/d/12684",2008-11-12,2008-11-24,12
5,3,"https://d.cosx.org/d/12818",2008-11-23,2008-11-24,1
2,2,"https://d.cosx.org/d/11145",2008-06-07,2008-11-24,170
4,2,"https://d.cosx.org/d/12620",2008-11-07,2008-11-24,17
5,4,"https://d.cosx.org/d/12715",2008-11-15,2008-11-24,9
1,1,"https://d.cosx.org/d/12836",2008-11-24,2008-11-24,0
4,3,"https://d.cosx.org/d/12738",2008-11-17,2008-11-24,7
2,1,"https://d.cosx.org/d/12748",2008-11-17,2008-11-24,7
1,1,"https://d.cosx.org/d/12832",2008-11-24,2008-11-24,0
1,1,"https://d.cosx.org/d/12831",2008-11-24,2008-11-24,0
2,2,"https://d.cosx.org/d/12825",2008-11-23,2008-11-24,1
6,2,"https://d.cosx.org/d/12805",2008-11-22,2008-11-24,2
4,3,"https://d.cosx.org/d/12814",2008-11-23,2008-11-24,1
1,1,"https://d.cosx.org/d/12827",2008-11-24,2008-11-24,0
5,3,"https://d.cosx.org/d/12695",2008-11-13,2008-11-23,10
1,1,"https://d.cosx.org/d/12820",2008-11-23,2008-11-23,0
8,5,"https://d.cosx.org/d/12527",2008-11-01,2008-11-23,22
7,6,"https://d.cosx.org/d/11222",2008-06-13,2008-11-23,163
6,6,"https://d.cosx.org/d/12661",2008-11-10,2008-11-23,13
3,2,"https://d.cosx.org/d/12796",2008-11-21,2008-11-23,2
13,9,"https://d.cosx.org/d/356",2006-06-14,2008-11-23,893
1,1,"https://d.cosx.org/d/12819",2008-11-23,2008-11-23,0
4,3,"https://d.cosx.org/d/12810",2008-11-22,2008-11-23,1
1,1,"https://d.cosx.org/d/12813",2008-11-23,2008-11-23,0
3,2,"https://d.cosx.org/d/12806",2008-11-22,2008-11-22,0
13,12,"https://d.cosx.org/d/12279",2008-10-10,2008-11-22,43
1,1,"https://d.cosx.org/d/12811",2008-11-22,2008-11-22,0
1,1,"https://d.cosx.org/d/12808",2008-11-22,2008-11-22,0
3,2,"https://d.cosx.org/d/12720",2008-11-16,2008-11-22,6
4,4,"https://d.cosx.org/d/12799",2008-11-21,2008-11-22,1
1,1,"https://d.cosx.org/d/12802",2008-11-22,2008-11-22,0
1,1,"https://d.cosx.org/d/12798",2008-11-21,2008-11-21,0
9,8,"https://d.cosx.org/d/2502",2006-11-11,2008-11-21,741
3,3,"https://d.cosx.org/d/11826",2008-08-07,2008-11-21,106
2,2,"https://d.cosx.org/d/12791",2008-11-21,2008-11-21,0
12,10,"https://d.cosx.org/d/10906",2008-05-15,2008-11-21,190
9,3,"https://d.cosx.org/d/12778",2008-11-20,2008-11-21,1
1,1,"https://d.cosx.org/d/12794",2008-11-21,2008-11-21,0
4,3,"https://d.cosx.org/d/12726",2008-11-16,2008-11-21,5
2,2,"https://d.cosx.org/d/12632",2008-11-08,2008-11-21,13
2,2,"https://d.cosx.org/d/12509",2008-10-31,2008-11-21,21
2,2,"https://d.cosx.org/d/12785",2008-11-20,2008-11-21,1
2,1,"https://d.cosx.org/d/12769",2008-11-18,2008-11-21,3
1,1,"https://d.cosx.org/d/12790",2008-11-20,2008-11-20,0
1,1,"https://d.cosx.org/d/12788",2008-11-20,2008-11-20,0
1,1,"https://d.cosx.org/d/12787",2008-11-20,2008-11-20,0
1,1,"https://d.cosx.org/d/12786",2008-11-20,2008-11-20,0
2,2,"https://d.cosx.org/d/12772",2008-11-19,2008-11-20,1
2,2,"https://d.cosx.org/d/9734",2008-02-26,2008-11-20,268
5,4,"https://d.cosx.org/d/12736",2008-11-16,2008-11-19,3
1,1,"https://d.cosx.org/d/12777",2008-11-19,2008-11-19,0
1,1,"https://d.cosx.org/d/12775",2008-11-19,2008-11-19,0
3,3,"https://d.cosx.org/d/12739",2008-11-17,2008-11-19,2
4,3,"https://d.cosx.org/d/12768",2008-11-18,2008-11-19,1
11,4,"https://d.cosx.org/d/12688",2008-11-12,2008-11-19,7
4,3,"https://d.cosx.org/d/12767",2008-11-18,2008-11-19,1
2,2,"https://d.cosx.org/d/12699",2008-11-14,2008-11-19,5
2,2,"https://d.cosx.org/d/12741",2008-11-17,2008-11-19,2
1,1,"https://d.cosx.org/d/12774",2008-11-19,2008-11-19,0
2,2,"https://d.cosx.org/d/12766",2008-11-18,2008-11-19,1
8,8,"https://d.cosx.org/d/11901",2008-08-31,2008-11-19,80
3,3,"https://d.cosx.org/d/12725",2008-11-16,2008-11-18,2
2,2,"https://d.cosx.org/d/12758",2008-11-18,2008-11-18,0
16,9,"https://d.cosx.org/d/11308",2008-06-22,2008-11-18,149
2,2,"https://d.cosx.org/d/12624",2008-11-07,2008-11-18,11
1,1,"https://d.cosx.org/d/12761",2008-11-18,2008-11-18,0
1,1,"https://d.cosx.org/d/12760",2008-11-18,2008-11-18,0
5,3,"https://d.cosx.org/d/12642",2008-11-09,2008-11-18,9
3,3,"https://d.cosx.org/d/12641",2008-11-08,2008-11-18,10
1,1,"https://d.cosx.org/d/12757",2008-11-18,2008-11-18,0
8,4,"https://d.cosx.org/d/12697",2008-11-13,2008-11-18,5
1,1,"https://d.cosx.org/d/12749",2008-11-17,2008-11-17,0
1,1,"https://d.cosx.org/d/12747",2008-11-17,2008-11-17,0
4,2,"https://d.cosx.org/d/12713",2008-11-15,2008-11-17,2
7,5,"https://d.cosx.org/d/12719",2008-11-15,2008-11-17,2
